Index,T2,Time,T2_WRF,P_WRF,U10_WRF,V10_WRF
9676,8.94,2021-10-09 04:00:00,7.739563,1020.96173,0.38170862,0.13116394
9677,8.44,2021-10-09 05:00:00,7.5052795,1021.0836,-0.4362272,-0.7356993
9678,7.67,2021-10-09 06:00:00,7.650635,1020.9495,0.15686755,-0.09465907
9679,7.64,2021-10-09 07:00:00,7.915283,1020.49384,-0.4702098,-0.061093766
9680,7.09,2021-10-09 08:00:00,8.030823,1020229,-0.18312454,0.26914898
9681,6.03,2021-10-09 09:00:00,7.6058044,1020.00476,-0.17380656,1.0499309
9682,5.92,2021-10-09 10:00:00,7.4282837,1019.80194,-0.56763947,0.8222978
9683,6.64,2021-10-09 11:00:00,7.197693,1019.56555,-0.20444971,0.836469
9684,8.57,2021-10-09 12:00:00,7.769104,1019.4283,0.45843405,0.65397954
9685,10.08,2021-10-09 13:00:00,8.636749,1019.03174,1.0550772,1.571743
9686,8.77,2021-10-09 14:00:00,9.582153,1018.6601,2.4727032,2.24088
9687,9.39,2021-10-09 15:00:00,9.2099,1018.2979,2.736856,3.2227745
9688,9.68,2021-10-09 16:00:00,9.246613,1018.12946,2.3018923,3.3272822
9689,11.18,2021-10-09 17:00:00,9.7034,1017.91455,2.3138237,3.0100198
9690,11.37,2021-10-09 18:00:00,10.33139,1017736,2.563554,2.3905296
9691,11.32,2021-10-09 19:00:00,10.648712,1017.5073,2.601213,2.2530391
9692,11.88,2021-10-09 20:00:00,10.515808,1017.4764,2.383268,1.8152599
9693,10.08,2021-10-09 21:00:00,10.229126,1017.46344,2.1589417,1.7576997
9694,9.66,2021-10-09 22:00:00,9.681671,1017.5502,1.7470953,1.8051847
9695,9.29,2021-10-09 23:00:00,8.760864,1017.6984,0.4386983,0.7500546
9696,9.11,2021-10-10 00:00:00,7.8210754,1017.79474,-0.65294266,-0.709596
9697,9.14,2021-10-10 01:00:00,7.036438,1017.0402,-1.2596517,-1.5321883
9698,8.82,2021-10-10 02:00:00,6.856079,1016.80743,-1.2187709,-1.6494733
9699,8.79,2021-10-10 03:00:00,6.7590637,1016.94727,-0.8186542,-1.4494652
9700,8.67,2021-10-10 04:00:00,6.3409424,1017.3015,-0.7913935,-1.8685967
9701,8.57,2021-10-10 05:00:00,6.9989624,1017.39844,-0.366915,-1.7670736
9702,8.77,2021-10-10 06:00:00,7.799225,1017.7843,-1.1558483,-2.7833078
9703,8.52,2021-10-10 07:00:00,7.942444,1018.0493,-1.2427449,-2.6647234
9704,8.09,2021-10-10 08:00:00,8.194275,1018.37665,-0.44149286,-2.680483
9705,8.49,2021-10-10 09:00:00,8.230225,1018.76697,-0.63335854,-3.1474452
9706,8.12,2021-10-10 10:00:00,8.142456,1019.04016,-1.0207028,-3.554567
9707,9.11,2021-10-10 11:00:00,7.66803,1019.2978,-1.1337473,-3.5344155
9708,9.71,2021-10-10 12:00:00,8.703461,1019.6317,0.056515064,-3.303516
9709,10.79,2021-10-10 13:00:00,9.13562,1020.0477,0.3070051,-4.401688
9710,12.19,2021-10-10 14:00:00,9.72171,1020.1156,0.9710983,-4.2210484
9711,12.24,2021-10-10 15:00:00,10.257355,1020.3378,1.9923224,-3.8914077
9712,12.15,2021-10-10 16:00:00,10.5763855,1020.5482,2.3579829,-4.2389555
9713,13.16,2021-10-10 17:00:00,11.494232,1020.6529,3.0452147,-4.827255
9714,13.11,2021-10-10 18:00:00,11.793579,1020.68854,3.589541,-5.1072693
9715,12.46,2021-10-10 19:00:00,10.902985,1020.7989,3.0661364,-4.822066
9716,12.15,2021-10-10 20:00:00,10.914307,1020.9196,2.6096807,-5.0219274
9717,12.1,2021-10-10 21:00:00,10.39328,1021.0926,2.0716486,-4.5940833
9718,11.76,2021-10-10 22:00:00,9.964661,1021.2382,2.0017219,-4.739342
9719,11.27,2021-10-10 23:00:00,9.73172,1021.22565,1.8053248,-4.9818363
9720,11.27,2021-10-11 00:00:00,9.681305,1021.24554,1.386885,-5.218245
9721,10.74,2021-10-11 01:00:00,7.488495,1021636,-1.0449575,-3.0803921
9722,10.83,2021-10-11 02:00:00,7.8678894,1020.9425,-0.5495439,-4.048134
9723,10.27,2021-10-11 03:00:00,8.039734,1020779,-0.5925406,-4.273281
9724,10.3,2021-10-11 04:00:00,8.117065,1020.99493,-0.37621173,-4.034922
9725,9.8,2021-10-11 05:00:00,8.090668,1020.3707,-0.6204397,-3.8812652
9726,8.99,2021-10-11 06:00:00,8.12793,1020.2202,-0.64636123,-3.7535334
9727,9.9,2021-10-11 07:00:00,8.028656,1020.01544,-0.83327943,-3.4367816
9728,8.49,2021-10-11 08:00:00,7.912842,1019.77313,-1.1732645,-3.2671428
9729,8.49,2021-10-11 09:00:00,7.849304,1019.5334,-1.4061612,-3.006226
9730,8.72,2021-10-11 10:00:00,7.5825806,1019.3797,-0.94359994,-2.5631058
9731,9.34,2021-10-11 11:00:00,7.5359497,1019204,-0.513481,-2.1918004
9732,10.79,2021-10-11 12:00:00,9.935883,1018.8964,0.6358741,-2.0928354
9733,13.35,2021-10-11 13:00:00,11.321899,1018.8161,3.0452073,-2.8691013
9734,13.33,2021-10-11 14:00:00,11.876617,1018.5896,2.366281,-4.296909
9735,13.59,2021-10-11 15:00:00,12.4374695,1018.2922,4.08624,-2.777065
9736,12.99,2021-10-11 16:00:00,12.534027,1017.86884,3.4875739,-3.040328
9737,12.99,2021-10-11 17:00:00,13.014404,1017.5055,3.1632485,-2.4607644
9738,13.43,2021-10-11 18:00:00,12.236267,1017.39233,4.244964,-2.250976
9739,13.62,2021-10-11 19:00:00,11.838837,1017.1197,3.6817684,-1.9101719
9740,13.45,2021-10-11 20:00:00,11.598053,1016.8748,3.1437485,-1.7375135
9741,12.39,2021-10-11 21:00:00,11.292053,1016.64734,2.6564882,-1.9543458
9742,12.15,2021-10-11 22:00:00,10.83844,1016.4528,2.3000293,-1.6023076
9743,11.76,2021-10-11 23:00:00,10.0303955,1016.1666,1.7758548,-1.0515087
9744,11.52,2021-10-12 00:00:00,9.398499,1015.9924,0.78325224,-0.89373296
9745,11.39,2021-10-12 01:00:00,8.217224,1015.23126,-1.0622613,-0.21812889
9746,10.98,2021-10-12 02:00:00,9.352295,1015.28815,-0.27046013,0.1543541
9747,10.57,2021-10-12 03:00:00,9.062897,1014.90344,0.022126056,0.11979016
9748,10.37,2021-10-12 04:00:00,7.7263184,1014.91296,-0.8844182,-0.81482226
9749,9.95,2021-10-12 05:00:00,8.336548,1014.45337,-0.6598449,0.4005754
9750,9.31,2021-10-12 06:00:00,7.7926636,1014.53876,-0.99927646,0.5451866
9751,9.26,2021-10-12 07:00:00,6.7371216,1014.45386,-0.3365517,1.8003241
9752,8.32,2021-10-12 08:00:00,6.6410522,1014.3718,-1.8987277,-0.24929792
9753,7.92,2021-10-12 09:00:00,6.755249,1014.31696,-1.9467705,-0.6813016
9754,7.95,2021-10-12 10:00:00,7.061493,1014.4041,-0.73292285,-1.2677075
9755,7.9,2021-10-12 11:00:00,6.7986145,1014.6016,0.5554349,-1.9740133
9756,9.26,2021-10-12 12:00:00,9.666138,1014.48334,0.94542575,-1.5201122
9757,9.78,2021-10-12 13:00:00,10.962494,1014.5017,2.1012988,-1.077006
9758,12.22,2021-10-12 14:00:00,11.579132,1014.38336,3.3785636,-2.7953753
9759,11.73,2021-10-12 15:00:00,12.11972,1014.2685,4.3543773,-3.7744827
9760,12.0,2021-10-12 16:00:00,12.444824,1014.0706,5.222496,-5.413008
9761,11.44,2021-10-12 17:00:00,12.691223,1014.12964,4.867366,-6.0877233
9762,11.25,2021-10-12 18:00:00,12.923065,1014.0641,4.5540752,-5.922523
9763,13.09,2021-10-12 19:00:00,12.901581,1013.61505,4.2218146,-6.3504443
9764,12.75,2021-10-12 20:00:00,12.599365,1013.3669,3.7898161,-6.8132105
9765,12.65,2021-10-12 21:00:00,12.035767,1012.9977,3.1837723,-7.048822
9766,12.53,2021-10-12 22:00:00,11.353424,1012.81946,3.128907,-7.4886837
9767,12.41,2021-10-12 23:00:00,10.223206,1012.77966,3.1716635,-8.360889
9768,12.15,2021-10-13 00:00:00,9.850891,1012.8846,3.1109753,-8.22621
9769,11.9,2021-10-13 01:00:00,9.396301,1011.94666,0.055417564,-5.9190726
9770,12.17,2021-10-13 02:00:00,9.743347,1011.43463,1.1223209,-7.8448315
9771,12.46,2021-10-13 03:00:00,9.897888,1010.3565,2.2902033,-8.627241
9772,11.93,2021-10-13 04:00:00,10.07666,1010.7332,2.8332927,-9.09787
9773,11.88,2021-10-13 05:00:00,10.213837,1010.15936,3.7623944,-9.42474
9774,11.52,2021-10-13 06:00:00,10.266266,1009.7061,3.941014,-9.751089
9775,11.32,2021-10-13 07:00:00,10.349762,1009.1193,4.4441843,-10.478052
9776,11.69,2021-10-13 08:00:00,10.538055,1008.7848,4.434255,-10.887794
9777,11.78,2021-10-13 09:00:00,10.426697,1008.47437,4.5455284,-10.684875
9778,11.83,2021-10-13 10:00:00,10.256134,1008.12024,4.997375,-10.95366
9779,11.95,2021-10-13 11:00:00,10.352936,1007.6679,5.063629,-10.819477
9780,12.34,2021-10-13 12:00:00,10.256348,1006721,3.2282958,-11.475121
9781,11.39,2021-10-13 13:00:00,10.734985,1006.25024,3.2486455,-12.29763
9782,11.3,2021-10-13 14:00:00,10.486725,1005.21515,3.4050095,-11.279173
9783,10.54,2021-10-13 15:00:00,10.492828,1004.5985,3.9261453,-9.075329
9784,10.64,2021-10-13 16:00:00,10.49295,1004.6016,9.081307,-4.2093706
9785,8.37,2021-10-13 17:00:00,9.049927,1005.2486,4.15347,-1.8401768
9786,7.34,2021-10-13 18:00:00,9.02887,1004.82794,2.5896754,-4.4146013
9787,7.59,2021-10-13 19:00:00,10.167419,1004.5837,8.829015,-0.66013247
9788,8.82,2021-10-13 20:00:00,9.401764,1004.92413,7.1309714,2.2460535
9789,8.89,2021-10-13 21:00:00,9.221161,1005.5493,6.52332,3.5616987
9790,9.19,2021-10-13 22:00:00,8.294861,1006.5616,5.4345417,0.3786743
9791,9.26,2021-10-13 23:00:00,7.1612854,1007.40704,5.667806,-1.4012997
9792,8.67,2021-10-14 00:00:00,7.613373,1007.8296,4.6673474,1.8719951
9793,8.87,2021-10-14 01:00:00,6.899719,1007.9599,5.130188,3.138932
9794,8.0,2021-10-14 02:00:00,7.13266,1008.05774,6.1641884,3.416371
9795,8.57,2021-10-14 03:00:00,7.171295,1008.6973,7.188859,3.823646
9796,8.67,2021-10-14 04:00:00,7.052826,1009.5393,7.000181,4.405845
9797,8.69,2021-10-14 05:00:00,6.968994,1010.01135,6.545637,3.621944
9798,8.47,2021-10-14 06:00:00,6.8640137,1010.81464,6.721332,3.3333042
9799,8.47,2021-10-14 07:00:00,6.3370667,1011665,6.278731,3.426121
9800,7.42,2021-10-14 08:00:00,6.185547,1012.84674,2.8655896,2.3290014
9801,8.54,2021-10-14 09:00:00,5.978607,1013.8089,4.2679358,1.4083642
9802,8.09,2021-10-14 10:00:00,6.420532,1014.4253,6.238003,3.647162
9803,7.82,2021-10-14 11:00:00,6.0352173,1015.56885,6.0857177,3.9030902
9804,7.62,2021-10-14 12:00:00,6.636261,1016.27875,5.2541146,1.0069594
9805,9.26,2021-10-14 13:00:00,5.795624,1017.2252,2.113045,1.0219363
9806,8.14,2021-10-14 14:00:00,7.1113586,1017.3209,4.898532,1.2823647
9807,7.09,2021-10-14 15:00:00,8.369385,1018.0039,6.7277913,0.9441739
9808,9.31,2021-10-14 16:00:00,8.788361,1018.71075,7.811186,0.82148665
9809,9.85,2021-10-14 17:00:00,9.127411,1019.43286,7.0829544,1.0344297
9810,10.15,2021-10-14 18:00:00,8.852203,1020.1225,6.470345,-0.30492553
9811,9.39,2021-10-14 19:00:00,8.808685,1020155,3.929366,-2.7090962
9812,10.39,2021-10-14 20:00:00,8.712769,1020.62726,4.8665175,-0.042343687
9813,9.46,2021-10-14 21:00:00,8.616699,1020.76685,7.400302,-1.087544
9814,9.11,2021-10-14 22:00:00,7.979767,1021.0226,5.640943,-1.6099167
9815,9.16,2021-10-14 23:00:00,7.2474365,1021.31555,6.976969,-1.9870683
9816,9.09,2021-10-15 00:00:00,7.139557,1021.8364,5.3988423,-3.2651186
9817,9.34,2021-10-15 01:00:00,6.4730225,1022.3432,3.881391,-2284
9818,9.53,2021-10-15 02:00:00,7.37265,1021.96265,5.631145,-2.647612
9819,8.92,2021-10-15 03:00:00,7.6061096,1022.01263,5.548355,-3.38781
9820,8.67,2021-10-15 04:00:00,7.639801,1022.0135,5.346913,-4.3510256
9821,9.88,2021-10-15 05:00:00,8.070435,1022.0062,4.8510194,-5.10036
9822,9.34,2021-10-15 06:00:00,8.224548,1022101,4.422228,-5.517286
9823,8.94,2021-10-15 07:00:00,8.399017,1021.82275,5.149311,-6.123055
9824,8.92,2021-10-15 08:00:00,8.592346,1021.70154,5.1784353,-6.495597
9825,9.06,2021-10-15 09:00:00,8.969238,1021.8379,8.512566,-4.966941
9826,9.78,2021-10-15 10:00:00,8.8125305,1021755,5.9738092,-2.146582
9827,9.68,2021-10-15 11:00:00,8.941711,1021.95374,5.402171,-5.3377843
9828,10.44,2021-10-15 12:00:00,9.333893,1021.9317,4.8430653,-6.2613583
9829,9.88,2021-10-15 13:00:00,9.891754,1021.8812,4.752253,-6.4178314
9830,11.66,2021-10-15 14:00:00,10.1987915,1021.6334,5.8856397,-5.978534
9831,11.13,2021-10-15 15:00:00,9.610535,1021.4394,6.4117765,-4.6005244
9832,11.98,2021-10-15 16:00:00,10.122742,1021.36414,6.307925,-4.5094767
9833,11.88,2021-10-15 17:00:00,10.40152,1021.22943,7.3971424,-3.847829
9834,12.36,2021-10-15 18:00:00,9.653168,1021.4928,6.0562496,-2.5799584
9835,11.95,2021-10-15 19:00:00,9.856445,1021.6717,5.8652663,-2.800262
9836,11.49,2021-10-15 20:00:00,9.505371,1021.6028,5.4654646,-4.4920454
9837,11.13,2021-10-15 21:00:00,9.259552,1021681,5.5086126,-3.2180007
9838,10.71,2021-10-15 22:00:00,9.145325,1021.84607,5.778815,-2.1533442
9839,10.79,2021-10-15 23:00:00,8.9774475,1022.1309,5.5113707,-2.6779757
9840,9.26,2021-10-16 00:00:00,8.841492,1022.1332,5.1699023,-2.5949285
9841,8.97,2021-10-16 01:00:00,8.305328,1021.11523,2.741752,-3.4889963
9842,9.41,2021-10-16 02:00:00,9.190918,1020.68384,5.6100783,-4.191408
9843,9.48,2021-10-16 03:00:00,9.151947,1020.8421,5.843305,-3.4760892
9844,10.27,2021-10-16 04:00:00,9.388641,1020.84576,5.6154623,-3.8570805
9845,9.61,2021-10-16 05:00:00,9.450775,1020.78625,5.8546352,-3.2132542
9846,9.46,2021-10-16 06:00:00,9.410248,1020.9372,6.533647,-3.145616
9847,9.14,2021-10-16 07:00:00,9.337311,1021.0695,6.6773124,-2.2188613
9848,9.16,2021-10-16 08:00:00,9.07959,1021.2604,5.6822033,-2.315601
9849,9.16,2021-10-16 09:00:00,9.174072,1021.60345,4.9437613,-2.3485484
9850,9.44,2021-10-16 10:00:00,8.916046,1021.8922,4.5399866,-2.4862936
9851,8.92,2021-10-16 11:00:00,8.85321,1022.20197,4.5335865,-2.179009
9852,9.51,2021-10-16 12:00:00,8.909454,1022.23224,4.956602,-0.66043633
9853,10.49,2021-10-16 13:00:00,9.432037,1022.2961,5.8128753,0.2788578
9854,10.54,2021-10-16 14:00:00,9.458618,1022.2489,5.468042,-2.1027148
9855,10.66,2021-10-16 15:00:00,9.225922,1022.3982,5.427244,-0.5175008
9856,10.25,2021-10-16 16:00:00,9.428284,1022.86584,4.4824085,2.682846
9857,10.52,2021-10-16 17:00:00,10.258881,1023.04553,3.9908242,1.2249185
9858,10.0,2021-10-16 18:00:00,10.709747,1023.23517,4.544125,1.3197417
9859,10.37,2021-10-16 19:00:00,10.789825,1023.5107,4.7520127,1.2729151
9860,9.56,2021-10-16 20:00:00,9.925903,1023.93646,3.6742887,0.9389409
9861,10.15,2021-10-16 21:00:00,9.805206,1023.9153,3.5316293,0.885887
9862,9.63,2021-10-16 22:00:00,9.742584,1023.93854,4.2030964,1.311209
9863,9.8,2021-10-16 23:00:00,8.884094,1024.4491,2.8254578,1.2188171
9864,9.98,2021-10-17 00:00:00,8.208466,1025.2206,2.020227,1.2632705
9865,9.53,2021-10-17 01:00:00,7.9735107,1024.3572,0.7769304,0.41663453
9866,10.05,2021-10-17 02:00:00,8.449646,1024.1871,1.9295311,1.1527324
9867,9.68,2021-10-17 03:00:00,8.620819,1023.94666,2.1963203,1.3469486
9868,9.66,2021-10-17 04:00:00,8.455383,1024.9888,0.6645237,1.5970576
9869,8.64,2021-10-17 05:00:00,8.14444,1025.2898,-1.3342445,0.9934185
9870,7.92,2021-10-17 06:00:00,6.7867737,1025.6012,-1.4958757,0.53762484
9871,7.87,2021-10-17 07:00:00,6.092865,1025.95,-1.6532447,0.5189449
9872,8.07,2021-10-17 08:00:00,5.5741577,1026.1226,-1.9268258,0.059725292
9873,8.05,2021-10-17 09:00:00,5.3518066,1026.5552,-1.9701178,-0.41200775
9874,7.19,2021-10-17 10:00:00,5.3587646,1026.6339,-1.4068117,-0.74894243
9875,7.47,2021-10-17 11:00:00,5.9782104,1027026,-1.7384956,-0.92081386
9876,9.04,2021-10-17 12:00:00,8.826843,1027.4703,-1.8244133,-0.009615865
9877,10.32,2021-10-17 13:00:00,10.151093,1027.5514,0.5325632,1.6248187
9878,10.69,2021-10-17 14:00:00,10.73761,1027.6903,2.293291,2.032132
9879,11.1,2021-10-17 15:00:00,11.043457,1027419,3.5922947,2.4090023
9880,11.42,2021-10-17 16:00:00,11.2777405,1027.6442,3.5925314,1.546059
9881,11.71,2021-10-17 17:00:00,11.392426,1027.8992,3.7795727,1.3096105
9882,12.03,2021-10-17 18:00:00,11.427185,1028201,3.4086013,1.2988224
9883,11.88,2021-10-17 19:00:00,11.341644,1027.8989,3.2709575,1.4145409
9884,12.0,2021-10-17 20:00:00,11.153107,1027.7645,3.156963,1.750683
9885,11.15,2021-10-17 21:00:00,10.796173,1027.3076,2.8156135,1.6587095
9886,11.2,2021-10-17 22:00:00,10.325317,1027.4856,2.4850562,0.622641
9887,10.64,2021-10-17 23:00:00,9.518738,1027.3765,1.4683537,0.6397552
9888,10.15,2021-10-18 00:00:00,8.537384,1027638,0.69068736,0.12964697
9889,10.05,2021-10-18 01:00:00,6.0838013,1026.4641,-1.6034877,-1.5288584
9890,10.08,2021-10-18 02:00:00,5.988312,1026.1521,-1.3287258,-1.5964953
9891,10.03,2021-10-18 03:00:00,5.785675,1025.2654,-1.4155573,-1.7477973
9892,9.53,2021-10-18 04:00:00,5.7464294,1025.3185,-0.9103183,-2.1174436
9893,9.66,2021-10-18 05:00:00,5.614563,1024.98,-0.7281119,-2.2410686
9894,9.51,2021-10-18 06:00:00,5.957611,1024.8129,-0.9713366,-2.4660718
9895,9.44,2021-10-18 07:00:00,5.7463684,1024.8417,-0.3959901,-2.3499205
9896,9.16,2021-10-18 08:00:00,5.8739014,1024.6746,-0.28932628,-2.5208502
9897,9.14,2021-10-18 09:00:00,6.29718,1024.8989,-0.44683653,-2.6472898
9898,9.09,2021-10-18 10:00:00,6.7086487,1024.7117,-0.5563679,-2.746448
9899,9.06,2021-10-18 11:00:00,7.7879333,1024.7438,-0.7127738,-2.6956406
9900,9.61,2021-10-18 12:00:00,10.072784,1024.4254,0.21999131,-2.2451522
9901,10.27,2021-10-18 13:00:00,11.296417,1024.1416,2.7660224,-1.8820007
9902,10.74,2021-10-18 14:00:00,11.595428,1024022,3.4404366,-2.0239658
9903,10.93,2021-10-18 15:00:00,11.951477,1023.8894,3.8892207,-1.8716395
9904,11.59,2021-10-18 16:00:00,12.123322,1023705,4.1726804,-2.1387248
9905,11.42,2021-10-18 17:00:00,12.432953,1023.4208,4.3694706,-2.567968
9906,12.29,2021-10-18 18:00:00,11.918457,1023.2922,3.791741,-2.4321926
9907,12.46,2021-10-18 19:00:00,11.5000305,1023.01013,2.5632677,-2.4578085
9908,12.12,2021-10-18 20:00:00,11.570587,1022.77783,3.1524453,-1.9795647
9909,11.64,2021-10-18 21:00:00,11.135376,1022.7724,2.4484842,-2.6426904
9910,11.25,2021-10-18 22:00:00,11.006653,1022.7488,2.3115606,-1.8325255
9911,11.42,2021-10-18 23:00:00,10.691345,1022.84796,1.6494313,-1.6134318
9912,11.22,2021-10-19 00:00:00,10.570465,1022.75146,0.9560071,-1.8699008
9913,10.47,2021-10-19 01:00:00,9.76181,1021.05756,-0.7707665,-0.9133153
9914,9.34,2021-10-19 02:00:00,8.615723,1021.3753,0.72688365,1.7348332
9915,10.3,2021-10-19 03:00:00,9.575317,1020.7024,-0.7878081,0.62774014
9916,9.66,2021-10-19 04:00:00,8.39209,1021.3222,-1.0073963,1.7661718
9917,9.93,2021-10-19 05:00:00,8.847107,1020.1777,-0.6793557,0.91418076
9918,10.3,2021-10-19 06:00:00,7.9990234,1020.09,-0.19704339,1.4354128
9919,9.71,2021-10-19 07:00:00,7.652527,1019.7879,-1.7096584,1.1936936
9920,9.44,2021-10-19 08:00:00,7.7510376,1019.9418,-2.1270344,0.7989903
9921,9.24,2021-10-19 09:00:00,8.163483,1019.73236,-2.3550334,0.46880683
9922,9.29,2021-10-19 10:00:00,9.164276,1019.24023,-1.62601,1.5927576
9923,10.3,2021-10-19 11:00:00,10.074249,1019.1096,-0.3753549,3.3929534
9924,11.27,2021-10-19 12:00:00,11.6545105,1018.7047,-0.9143339,4.0706615
9925,12.27,2021-10-19 13:00:00,13.047211,1018.3421,-0.4426405,4.2973795
9926,11.59,2021-10-19 14:00:00,14.377563,1017.8773,-0.013209515,3.9691095
9927,12.36,2021-10-19 15:00:00,15.382477,1016.91046,0.86575747,3.9929025
9928,13.74,2021-10-19 16:00:00,15.159637,1016.4141,2.7748268,4.402481
9929,13.59,2021-10-19 17:00:00,14.847107,1015.8368,2.560095,4.129722
9930,14.24,2021-10-19 18:00:00,14.981018,1015529,2.045952,3.4532185
9931,14.17,2021-10-19 19:00:00,14.158508,1015.19366,1.942458,3.1717644
9932,14.29,2021-10-19 20:00:00,13.952911,1014.84155,1.6334044,2.768064
9933,14.62,2021-10-19 21:00:00,13.245575,1014.3949,1.7635286,2.2932882
9934,14.41,2021-10-19 22:00:00,12.649933,1014.1954,0.8918936,0.96226156
9935,12.03,2021-10-19 23:00:00,11.459137,1014.15735,1.60148,0.8938733
9936,11.22,2021-10-20 00:00:00,10.563324,1014.26245,0.9873681,0.92500407
9937,11.3,2021-10-20 01:00:00,10.895081,1013.6311,0.47437176,-0.13323364
9938,10.96,2021-10-20 02:00:00,9.046539,1013.42017,1.273455,-0.11606688
9939,10.54,2021-10-20 03:00:00,8.656189,1012.9132,1.2895298,-0.4722517
9940,10.64,2021-10-20 04:00:00,9.396149,1013.0653,1.397221,-0.35769272
9941,10.86,2021-10-20 05:00:00,9.669708,1013.2922,1.565522,-0.5072845
9942,10.88,2021-10-20 06:00:00,9.817413,1013.54193,1.573595,-0.60744476
9943,10.61,2021-10-20 07:00:00,9.859283,1013.5275,1.6063597,-1.1980478
9944,10.88,2021-10-20 08:00:00,9.928406,1013.8262,2.0570307,-1.2264194
9945,10.64,2021-10-20 09:00:00,10.001434,1014.24506,1.0297847,-2.1240103
9946,11.0,2021-10-20 10:00:00,10.046967,1014.38135,1.4068121,-2.111601
9947,11.3,2021-10-20 11:00:00,10.057312,1014.74866,1.5536057,-2.4925756
9948,11.73,2021-10-20 12:00:00,10.466858,1014.88,1.894887,-2.9036229
9949,10.96,2021-10-20 13:00:00,11.258331,1015.42017,4.5339737,-4.179833
9950,11.64,2021-10-20 14:00:00,12.2612915,1015.51904,3.4639494,-5.1754074
9951,12.39,2021-10-20 15:00:00,11.2161255,1015.95905,3.1657512,-4.228689
9952,12.75,2021-10-20 16:00:00,10.844208,1016.29193,3.4007065,-5.059809
9953,13.55,2021-10-20 17:00:00,10.621796,1016.69,2.9487607,-5.310913
9954,13.67,2021-10-20 18:00:00,10.876556,1016.8486,1.7696786,-5.1535106
9955,13.5,2021-10-20 19:00:00,10.965515,1017.0709,1.9536765,-5.103742
9956,10.79,2021-10-20 20:00:00,11.007721,1017.3518,2.6969936,-5.713919
9957,9.85,2021-10-20 21:00:00,10.889313,1017.4768,2.7306633,-4.7351007
9958,9.8,2021-10-20 22:00:00,10.653259,1017.9874,3.368708,-0.86027163
9959,9.68,2021-10-20 23:00:00,10.463379,1018.2924,3.8936615,0.4978672
9960,10.05,2021-10-21 00:00:00,10.136688,1018.77313,3.2575755,3.3779109
9961,10.54,2021-10-21 01:00:00,7.596588,1020.5293,0.64527386,1.2992175
9962,10.47,2021-10-21 02:00:00,6.411316,1020.6038,-1.054407,0.6067347
9963,10.15,2021-10-21 03:00:00,5.675659,1020.8362,-1.5059493,-1.2147418
9964,8.62,2021-10-21 04:00:00,6.3917236,1020.7528,-0.8432418,-1.3380351
9965,7.47,2021-10-21 05:00:00,5.4437866,1020.54156,0.15153031,-1.9006416
9966,7.27,2021-10-21 06:00:00,6.2572327,1020745,1.7573802,0.8711075
9967,7.04,2021-10-21 07:00:00,5.284363,1020.9436,1.8991314,1.3212389
9968,6.81,2021-10-21 08:00:00,5.0726013,1021.19147,2.0233233,0.9316682
9969,6.15,2021-10-21 09:00:00,5.9369507,1021.5069,1.928498,0.031466182
9970,5.9,2021-10-21 10:00:00,6.396332,1021.7824,1.0704772,1.0687828
9971,6.56,2021-10-21 11:00:00,6.3893433,1021.7961,0.55482996,-1.4260141
9972,9.76,2021-10-21 12:00:00,8.428589,1021.6622,1.1016421,-1.6800671
9973,10.96,2021-10-21 13:00:00,9.405121,1021.9526,3.6241722,0.51155883
9974,11.47,2021-10-21 14:00:00,10.2647705,1021.8474,2.4159524,-1.0483885
9975,11.3,2021-10-21 15:00:00,10.463684,1021.84076,3.2440443,-2.4500158
9976,11.47,2021-10-21 16:00:00,9.187103,1021.9839,4.2582216,1.385259
9977,12.12,2021-10-21 17:00:00,9.210907,1022.0449,2.0416687,-2.118001
9978,10.66,2021-10-21 18:00:00,9.800171,1021.8113,1.077905,-3.477443
9979,10.76,2021-10-21 19:00:00,10.768768,1021562,3.256562,-1.912032
9980,10.03,2021-10-21 20:00:00,10.469543,1021.6786,4.1381435,-1.2612518
9981,8.94,2021-10-21 21:00:00,10.304291,1021.9057,4.0979476,-0.48024487
9982,9.19,2021-10-21 22:00:00,9.992523,1022.00116,3.0993004,1.73848
9983,8.92,2021-10-21 23:00:00,9.1788025,1022.47577,0.71986157,1.3326699
9984,8.12,2021-10-22 00:00:00,8.917236,1022.8804,0.8309554,3.7490702
9985,8.05,2021-10-22 01:00:00,5.8979797,1021275,-1.4088911,-0.5409137
9986,8.19,2021-10-22 02:00:00,6.341095,1021.86017,-0.93816054,0.7203533
9987,8.29,2021-10-22 03:00:00,6.568634,1021.64136,-1.6853846,-0.28543362
9988,8.27,2021-10-22 04:00:00,6.8010254,1021986,-1.4965874,0.08304141
9989,7.74,2021-10-22 05:00:00,6.8167114,1022.3504,-1.0043565,-0.21641305
9990,7.02,2021-10-22 06:00:00,6.799713,1022.77234,-0.552827,1.3565656
9991,6.96,2021-10-22 07:00:00,5.6508484,1022.8505,-1.4667215,0.7489484
9992,7.57,2021-10-22 08:00:00,5.474365,1023.1503,-2.116651,0.5517468
9993,6.81,2021-10-22 09:00:00,4.876587,1023.3031,-1.9710287,0.6122914
