Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-13 17:00:00,9.16,6.3904834,1.7364522,254.79837,6.622201
2018-08-13 18:00:00,9.29,6.6176085,0.84479827,262.72504,6.671314
2018-08-13 19:00:00,9.19,6.0703216,0.32498854,266.9355,6.079015
2018-08-13 20:00:00,8.87,5.142646,-0.5293938,275.87744,5.169822
2018-08-13 21:00:00,7.95,4.1435933,-0.7906398,280.80273,4.21835
2018-08-13 22:00:00,7.9,1.6717905,-1.2925535,307.7096,2.1131914
2018-08-13 23:00:00,6.66,1.4438945,-2.2069983,326.8059,2.637361
2018-08-14 00:00:00,6.2,1.4614135,-2.1817496,326.18442,2.625978
2018-08-14 01:00:00,6.48,1.375382,-2.1143837,326.95648,2.5223587
2018-08-14 02:00:00,7.12,1.465621,-1.2787722,311.1051,1.9450716
2018-08-14 03:00:00,7.42,1.0917604,-2.528125,336.6431,2.7537897
2018-08-14 04:00:00,7.12,1.064049,-2.9970264,340.45337,3.1803093
2018-08-14 05:00:00,7.39,1.4615538,-3.699028,338.44012,3.977304
2018-08-14 06:00:00,7.79,0.74814624,-4.0924444,349.64008,4.1602674
2018-08-14 07:00:00,8.07,0.48117587,-4.6069627,354.03735,4.632023
2018-08-14 08:00:00,8.22,0.73905295,-5.291108,352.04846,5.3424735
2018-08-14 09:00:00,8.09,0.56442386,-5.8738446,354.51123,5.9009004
2018-08-14 10:00:00,8.05,0.8718509,-6.2568274,352.06726,6.317279
2018-08-14 11:00:00,8.02,0.37599063,-6.428741,356.65283,6.439727
2018-08-14 12:00:00,7.92,-0.067019075,-6.7387815,0.56980133,6.7391148
2018-08-14 13:00:00,8.05,-0.16845934,-7.089413,1.3612137,7.0914145
2018-08-14 14:00:00,8.69,0.10156472,-7.4390955,359.2178,7.439789
2018-08-14 15:00:00,9.53,0.26680604,-7.620384,357.99475,7.6250534
2018-08-14 16:00:00,9.04,0.5060937,-7.6394215,356.20984,7.656167
2018-08-14 17:00:00,9.46,2.0392091,-8.28783,346.17703,8.535016
2018-08-14 18:00:00,8.97,2.6267743,-8.105718,342.04434,8.520716
2018-08-14 19:00:00,8.79,2.0896935,-7.19884,343.81293,7.496007
2018-08-14 20:00:00,9.29,1.7595114,-6.9858136,345.863,7.20399
2018-08-14 21:00:00,8.94,1.1881531,-7.156365,350.5733,7.2543273
2018-08-14 22:00:00,8.94,0.77823836,-7.8954473,354.37067,7.9337096
2018-08-14 23:00:00,9.36,0.4314871,-8.155584,356.97147,8.16699
2018-08-15 00:00:00,9.31,0.3367309,-8.020494,357.59592,8.02756
2018-08-15 01:00:00,9.34,0.27564618,-7.533341,357.90448,7.538382
2018-08-15 02:00:00,9.31,0.11525341,-7.4676294,359.11578,7.4685187
2018-08-15 03:00:00,9.16,-0.084635556,-7.0412803,0.68865967,7.041789
2018-08-15 04:00:00,9.24,-0.6126459,-7.334179,4.7750015,7.3597226
2018-08-15 05:00:00,9.24,-0.8609286,-8.048426,6.105629,8.09434
